id,price,url,latitude,longitude,street,city,state,zipcode,neighborhood,bed,bath,year_built,size
468,2895000,https://www.zillow.com/homedetails/2478-Rosecrans-St-San-Diego-CA-92106/16967542_zpid/,32.738239,-117.218108,2478 Rosecrans St,San Diego,CA,92106,,5,6,1925,6994
469,1840000,https://www.zillow.com/homedetails/2484-Pine-St-San-Diego-CA-92103/16950729_zpid/,32.758632,-117.189506,2484 Pine St,San Diego,CA,92103,,3,3,1978,2878
470,1048000,https://www.zillow.com/homedetails/2488-Azure-Coast-Dr-La-Jolla-CA-92037/16851343_zpid/,32.850079,-117.24973,2488 Azure Coast Dr,La Jolla,CA,92037,San Diego County,2,2,1977,1700
471,589000,https://www.zillow.com/homedetails/249-Sunswept-St-San-Diego-CA-92114/17121975_zpid/,32.696723,-117.040298,249 Sunswept St,San Diego,CA,92114,,4,3,1986,1797
472,730000,https://www.zillow.com/homedetails/2502-Bartel-St-San-Diego-CA-92123/16932476_zpid/,32.790672,-117.128955,2502 Bartel St,San Diego,CA,92123,,3,2,1960,1200
473,555000,https://www.zillow.com/homedetails/2503-E-4th-St-National-City-CA-91950/17095804_zpid/,32.686735,-117.08265,2503 E 4th St,National City,CA,91950,,4,2,1961,1854
474,415000,https://www.zillow.com/homedetails/2510-Torrey-Pines-Rd-UNIT-408-La-Jolla-CA-92037/16839591_zpid/,32.851584,-117.249131,2510 Torrey Pines Rd UNIT 408,La Jolla,CA,92037,,1,1,1970,631
475,920000,https://www.zillow.com/homedetails/2515-Horton-Ave-San-Diego-CA-92101/17066869_zpid/,32.731858,-117.167419,2515 Horton Ave,San Diego,CA,92101,,2,3,1999,1287
476,549999,https://www.zillow.com/homedetails/2522-Clairemont-Dr-UNIT-302-San-Diego-CA-92117/16927572_zpid/,32.791175,-117.204652,2522 Clairemont Dr UNIT 302,San Diego,CA,92117,,2,2,1974,1232
477,722000,https://www.zillow.com/homedetails/2528-Aperture-Cir-San-Diego-CA-92108/122075977_zpid/,32.782317,-117.149235,2528 Aperture Cir,San Diego,CA,92108,,3,3,2014,1470
478,949999,https://www.zillow.com/homedetails/2528-Island-Ave-San-Diego-CA-92102/17068198_zpid/,32.710835,-117.139451,2528 Island Ave,San Diego,CA,92102,,2,1,1904,876
479,2395000,https://www.zillow.com/homedetails/2531-Via-Viesta-La-Jolla-CA-92037/16851439_zpid/,32.844492,-117.250775,2531 Via Viesta,La Jolla,CA,92037,,4,3,1971,2760
480,749900,https://www.zillow.com/homedetails/2535-69th-St-Lemon-Grove-CA-91945/99549997_zpid/,32.733074,-117.049198,2535 69th St,Lemon grove,CA,91945,,4,3,2013,2424
481,574000,https://www.zillow.com/homedetails/2540-Clairemont-Dr-UNIT-104-San-Diego-CA-92117/16927472_zpid/,32.791266,-117.204823,2540 Clairemont Dr UNIT 104,San Diego,CA,92117,,2,2,1974,1400
482,695000,https://www.zillow.com/homedetails/254-17th-St-San-Diego-CA-92101/295360120_zpid/,32.708002,-117.148836,254 17th St,San Diego,CA,92101,,2,2,1925,710
483,824999,https://www.zillow.com/homedetails/2541-Aperture-Cir-San-Diego-CA-92108/122075595_zpid/,32.781841,-117.149219,2541 Aperture Cir,San Diego,CA,92108,,3,3,2014,1894
484,750000,https://www.zillow.com/homedetails/2551-Aperture-Cir-San-Diego-CA-92108/122075423_zpid/,32.781841,-117.149219,2551 Aperture Cir,San Diego,CA,92108,,3,3,2014,1585
485,725000,https://www.zillow.com/homedetails/2551-Commercial-St-LOT-0-San-Diego-CA-92113/2077279049_zpid/,32.70501,-117.138831,2551 Commercial St LOT 0,San Diego,CA,92113,,,0,,
486,1150000,https://www.zillow.com/homedetails/2559-Quidde-Ave-San-Diego-CA-92122/17192077_zpid/,32.844577,-117.230917,2559 Quidde Ave,San Diego,CA,92122,,4,2,1962,2011
487,675000,https://www.zillow.com/homedetails/2563-Windmill-View-Rd-El-Cajon-CA-92020/16890296_zpid/,32.823169,-116.997498,2563 Windmill View Rd,El Cajon,CA,92020,,3,2,1975,1634
488,560000,https://www.zillow.com/homedetails/2575-Manzana-Way-San-Diego-CA-92139/17129151_zpid/,32.694569,-117.026959,2575 Manzana Way,San Diego,CA,92139,,3,3,1986,1327
489,775000,https://www.zillow.com/homedetails/2578-Dwight-St-San-Diego-CA-92104/16973669_zpid/,32.744093,-117.13617,2578 Dwight St,San Diego,CA,92104,,2,2,1926,864
490,2999900,https://www.zillow.com/homedetails/2605-Ocean-Front-Walk-San-Diego-CA-92109/16924163_zpid/,32.760106,-117.24989,2605 Ocean Front Walk,San Diego,CA,92109,,6,4,2003,2737
491,625000,https://www.zillow.com/homedetails/2610-Torrey-Pines-Rd-APT-D26-La-Jolla-CA-92037/16839479_zpid/,32.852002,-117.247422,2610 Torrey Pines Rd APT D26,La Jolla,CA,92037,,2,2,1966,1160
492,1249000,https://www.zillow.com/homedetails/2616-Rosecrans-St-San-Diego-CA-92106/16967630_zpid/,32.73988,-117.216618,2616 Rosecrans St,San Diego,CA,92106,,3,2,1925,1664
493,2145000,https://www.zillow.com/homedetails/261-G-Ave-Coronado-CA-92118/17069678_zpid/,32.698039,-117.177964,261 G Ave,Coronado,CA,92118,,4,4,1999,2440
494,644847,https://www.zillow.com/homedetails/2622-Piantino-Cir-San-Diego-CA-92108/63145798_zpid/,32.785365,-117.133102,2622 Piantino Cir,San Diego,CA,92108,,2,2,2005,1735
495,1449000,https://www.zillow.com/homedetails/2628-Evergreen-St-San-Diego-CA-92106/16967098_zpid/,32.741159,-117.218395,2628 Evergreen St,San Diego,CA,92106,,3,3,1932,2479
496,369900,https://www.zillow.com/homedetails/2650-Broadway-APT-101-San-Diego-CA-92102/17067442_zpid/,32.716127,-117.137199,2650 Broadway APT 101,San Diego,CA,92102,,2,2,1984,675
497,214950,https://www.zillow.com/homedetails/2650-Broadway-APT-320-San-Diego-CA-92102/17067467_zpid/,32.716127,-117.137199,2650 Broadway APT 320,San Diego,CA,92102,,0,1,1984,337
498,679000,https://www.zillow.com/homedetails/2652-Piantino-Cir-San-Diego-CA-92108/63145767_zpid/,32.786246,-117.131221,2652 Piantino Cir,San Diego,CA,92108,,2,2,2004,1735
499,649000,https://www.zillow.com/homedetails/2657-59-K-St-San-Diego-CA-92102/17068784_zpid/,32.70815,-117.136826,2657-59 K St,San Diego,CA,92102,,0,0,1975,1587
500,367000,https://www.zillow.com/homedetails/2662-Worden-St-UNIT-45-San-Diego-CA-92110/16965529_zpid/,32.748618,-117.227868,2662 Worden St UNIT 45,San Diego,CA,92110,,1,1,1969,742
501,460000,https://www.zillow.com/homedetails/2676-Worden-St-UNIT-66-San-Diego-CA-92110/16965550_zpid/,32.748179,-117.227588,2676 Worden St UNIT 66,San Diego,CA,92110,,2,1,1969,976
502,699000,https://www.zillow.com/homedetails/2687-Piantino-Cir-San-Diego-CA-92108/63096652_zpid/,32.784605,-117.132289,2687 Piantino Cir,San Diego,CA,92108,,2,2,2004,1735
503,395000,https://www.zillow.com/homedetails/2694-Reynard-Way-San-Diego-CA-92103/16969703_zpid/,32.733401,-117.169931,2694 Reynard Way,San Diego,CA,92103,,0,0,1913,812
504,525000,https://www.zillow.com/homedetails/2720-Ariane-Dr-UNIT-34-San-Diego-CA-92117/16860489_zpid/,32.829376,-117.227884,2720 Ariane Dr UNIT 34,San Diego,CA,92117,,2,2,1981,1050
505,1269900,https://www.zillow.com/homedetails/2725-Via-Alta-Pl-San-Diego-CA-92108/2077569164_zpid/,32.7793,-117.1491,2725 Via Alta Pl,San Diego,CA,92108,,3,4,2020,2188
506,1499999,https://www.zillow.com/homedetails/2727-Granada-Ave-San-Diego-CA-92104/16975551_zpid/,32.734363,-117.132205,2727 Granada Ave,San Diego,CA,92104,,4,4,1939,2226
507,595000,https://www.zillow.com/homedetails/2733-Commercial-St-LOT-0-San-Diego-CA-92113/2078162368_zpid/,32.705058,-117.134936,2733 Commercial St LOT 0,San Diego,CA,92113,,,0,,
508,400000,https://www.zillow.com/homedetails/2735-Ariane-Dr-UNIT-176A-San-Diego-CA-92117/16860455_zpid/,32.827067,-117.227205,2735 Ariane Dr UNIT 176A,San Diego,CA,92117,,1,1,1984,612
509,799000,https://www.zillow.com/homedetails/2748-30th-St-San-Diego-CA-92104/16975604_zpid/,32.734637,-117.129561,2748 30th St,San Diego,CA,92104,,3,2,1980,925
510,1189000,https://www.zillow.com/homedetails/2750-Laning-Rd-San-Diego-CA-92106/61240063_zpid/,32.730438,-117.219348,2750 Laning Rd,San Diego,CA,92106,Liberty Station,3,3,2004,2305
511,139000,https://www.zillow.com/homedetails/2750-Wheatstone-St-SPACE-161-San-Diego-CA-92111/140624080_zpid/,32.793075,-117.1784,2750 Wheatstone St SPACE 161,San Diego,CA,92111,,2,2,1968,1040
512,72000,https://www.zillow.com/homedetails/2750-Wheatstone-St-SPACE-162-San-Diego-CA-92111/122346835_zpid/,32.793075,-117.1784,2750 Wheatstone St SPACE 162,San Diego,CA,92111,,1,1,1971,576
513,159900,https://www.zillow.com/homedetails/2750-Wheatstone-St-SPACE-175-San-Diego-CA-92111/83121882_zpid/,32.793075,-117.1784,2750 Wheatstone St SPACE 175,San Diego,CA,92111,,3,2,2005,1040
514,630000,https://www.zillow.com/homedetails/2752-Kandace-Way-San-Diego-CA-92105/17014695_zpid/,32.733508,-117.08491,2752 Kandace Way,San Diego,CA,92105,,3,2,1978,1480
515,640000,https://www.zillow.com/homedetails/2761-A-St-APT-402-San-Diego-CA-92102/64890982_zpid/,32.718671,-117.13484,2761 A St APT 402,San Diego,CA,92102,,2,3,2005,1504
516,303900,https://www.zillow.com/homedetails/2765-Terrace-Pine-Dr-UNIT-A-San-Diego-CA-92173/17172214_zpid/,32.568162,-117.073707,2765 Terrace Pine Dr UNIT A,San Diego,CA,92173,,2,1,1979,861
517,3398000,https://www.zillow.com/homedetails/2771-Saint-Laurent-Pl-La-Jolla-CA-92037/16839742_zpid/,32.847907,-117.244591,2771 Saint Laurent Pl,La Jolla,CA,92037,,5,4,1985,4897
518,1295000,https://www.zillow.com/homedetails/2805-Chicago-St-San-Diego-CA-92117/16926702_zpid/,32.791885,-117.203858,2805 Chicago St,San Diego,CA,92117,,4,3,1972,2304
519,1260000,https://www.zillow.com/homedetails/2809-Via-Alta-Pl-San-Diego-CA-92108/251201612_zpid/,32.783174,-117.145498,2809 Via Alta Pl,San Diego,CA,92108,,3,3,2018,1999
520,1198888,https://www.zillow.com/homedetails/2829-State-St-San-Diego-CA-92103/295353962_zpid/,32.7344,-117.170918,2829 State St,San Diego,CA,92103,,4,3,1935,2117
521,1350000,https://www.zillow.com/homedetails/2833-Gobat-Ave-San-Diego-CA-92122/17190920_zpid/,32.847904,-117.225294,2833 Gobat Ave,San Diego,CA,92122,,3,2,1972,1891
522,669900,https://www.zillow.com/homedetails/2850-Bronx-Pl-San-Diego-CA-92123/16932128_zpid/,32.79728,-117.127315,2850 Bronx Pl,San Diego,CA,92123,,3,2,1959,1200
523,264927,https://www.zillow.com/homedetails/2850-Reynard-Way-APT-6-San-Diego-CA-92103/66656778_zpid/,32.735372,-117.169931,2850 Reynard Way APT 6,San Diego,CA,92103,,0,1,1976,377
524,1100000,https://www.zillow.com/homedetails/2870-Evergreen-St-San-Diego-CA-92106/16967783_zpid/,32.744165,-117.215871,2870 Evergreen St,San Diego,CA,92106,,3,2,1925,1488
525,0,https://www.zillow.com/homedetails/2870-Manos-Dr-San-Diego-CA-92139/17137079_zpid/,32.669139,-117.058413,2870 Manos Dr,San Diego,CA,92139,,3,1,1959,988
526,525000,https://www.zillow.com/homedetails/2880-Dahlia-Ave-San-Diego-CA-92154/17164804_zpid/,32.582228,-117.072084,2880 Dahlia Ave,San Diego,CA,92154,,3,2,1969,1490
527,1200000,https://www.zillow.com/homedetails/2883-Farragut-Rd-San-Diego-CA-92106/61240029_zpid/,32.733673,-117.219557,2883 Farragut Rd,San Diego,CA,92106,,3,3,2005,2305
529,500000,https://www.zillow.com/homedetails/2905-E-20th-St-National-City-CA-91950/17098283_zpid/,32.674093,-117.073315,2905 E 20th St,National City,CA,91950,,4,2,1956,1589
530,779000,https://www.zillow.com/homedetails/2905-W-Canyon-Ave-San-Diego-CA-92123/16931603_zpid/,32.799337,-117.116477,2905 W Canyon Ave,San Diego,CA,92123,,3,3,2000,1679
531,499900,https://www.zillow.com/homedetails/2910-Plaza-Leonardo-Bonita-CA-91902/17133866_zpid/,32.679063,-117.029944,2910 Plaza Leonardo,Bonita,CA,91902,,3,3,1978,1684
532,1770000,https://www.zillow.com/homedetails/2915-30th-St-San-Diego-CA-92104/16975406_zpid/,32.736051,-117.128996,2915 30th St,San Diego,CA,92104,,6,3,1910,3173
533,449000,https://www.zillow.com/homedetails/2917-C-St-UNIT-189-San-Diego-CA-92102/66657553_zpid/,32.716692,-117.131278,2917 C St UNIT 189,San Diego,CA,92102,,3,2,1984,955
534,569000,https://www.zillow.com/homedetails/2924-Prospect-St-National-City-CA-91950/17100510_zpid/,32.661954,-117.080112,2924 Prospect St,National City,CA,91950,,3,2,1925,1226
535,2200000,https://www.zillow.com/homedetails/2930-Chatsworth-Blvd-San-Diego-CA-92106/16967184_zpid/,32.745437,-117.216111,2930 Chatsworth Blvd,San Diego,CA,92106,Point Loma Heights,7,5,1913,4767
536,1550000,https://www.zillow.com/homedetails/2939-W-Porter-Rd-San-Diego-CA-92106/60281616_zpid/,32.73341,-117.220612,2939 W Porter Rd,San Diego,CA,92106,,5,3,2004,2838
537,849000,https://www.zillow.com/homedetails/2945-K-St-San-Diego-CA-92102/17084490_zpid/,32.708183,-117.130767,2945 K St,San Diego,CA,92102,,5,3,1947,2446
538,1275000,https://www.zillow.com/homedetails/2947-Farragut-Rd-San-Diego-CA-92106/61240020_zpid/,32.734036,-117.220154,2947 Farragut Rd,San Diego,CA,92106,,4,4,2005,3189
539,154900,https://www.zillow.com/homedetails/2950-Iris-Ave-SPACE-91-San-Diego-CA-92154/140634715_zpid/,32.570082,-117.070012,2950 Iris Ave SPACE 91,San Diego,CA,92154,,3,2,2020,1056
540,759999,https://www.zillow.com/homedetails/2983-W-Canyon-Ave-San-Diego-CA-92123/49815436_zpid/,32.799518,-117.118174,2983 W Canyon Ave,San Diego,CA,92123,,3,3,2000,1679
541,824990,https://www.zillow.com/homedetails/2985-Reynard-Way-San-Diego-CA-92103/16972031_zpid/,32.736486,-117.169497,2985 Reynard Way,San Diego,CA,92103,,3,2,1957,1359
542,1250000,https://www.zillow.com/homedetails/300-294-27-0-El-Amigo-San-Diego-CA-92104/2077177482_zpid/,32.742832,-117.126724,300-294 27 0 El Amigo,San Diego,CA,92104,,,0,,
543,674000,https://www.zillow.com/homedetails/300-W-Beech-St-UNIT-201-San-Diego-CA-92101/63659978_zpid/,32.721083,-117.166068,300 W Beech St UNIT 201,San Diego,CA,92101,,2,2,2004,1306
544,269000,https://www.zillow.com/homedetails/3010-Alta-View-Dr-B210-San-Diego-CA-92139/2077185179_zpid/,32.676324,-117.037333,3010 Alta View Dr #B210,San Diego,CA,92139,,1,1,1982,675
545,549000,https://www.zillow.com/homedetails/3012-46th-St-San-Diego-CA-92105/62773796_zpid/,32.737157,-117.095773,3012 46th St,San Diego,CA,92105,,3,3,2018,1536
546,1049000,https://www.zillow.com/homedetails/3019-Marquette-St-San-Diego-CA-92106/16950082_zpid/,32.751129,-117.218977,3019 Marquette St,San Diego,CA,92106,,4,2,1959,1616
547,555000,https://www.zillow.com/homedetails/3020-E-20th-St-National-City-CA-91950/99599839_zpid/,32.674055,-117.071723,3020 E 20th St,National City,CA,91950,,3,2,2005,1264
548,525000,https://www.zillow.com/homedetails/3022-Altadena-Ave-San-Diego-CA-92105/17011630_zpid/,32.737628,-117.089915,3022 Altadena Ave,San Diego,CA,92105,,3,2,1960,1422
549,1185000,https://www.zillow.com/homedetails/3027-Xenophon-St-San-Diego-CA-92106/16967527_zpid/,32.735975,-117.220405,3027 Xenophon St,San Diego,CA,92106,,4,3,1946,2450
550,275987,https://www.zillow.com/homedetails/3029-Broadway-UNIT-18-San-Diego-CA-92102/17077618_zpid/,32.715556,-117.129045,3029 Broadway UNIT 18,San Diego,CA,92102,,0,1,1981,484
551,989000,https://www.zillow.com/homedetails/3030-Jarvis-St-13-San-Diego-CA-92106/2086398540_zpid/,32.72793,-117.227375,3030 Jarvis St #13,San Diego,CA,92106,,2,3,2019,1703
552,574950,https://www.zillow.com/homedetails/3032-Horton-Ave-San-Diego-CA-92103/63146181_zpid/,32.737066,-117.171512,3032 Horton Ave,San Diego,CA,92103,Mission Hills,2,3,1988,1049
553,825000,https://www.zillow.com/homedetails/3033-3035-Redwood-St-San-Diego-CA-92104/2077955594_zpid/,32.737304,-117.128455,3033-3035 Redwood St,San Diego,CA,92104,,3,3,1923,
554,79000,https://www.zillow.com/homedetails/303-47th-St-SPACE-D38-San-Diego-CA-92102/140628116_zpid/,32.708146,-117.091305,303 47th St SPACE D38,San Diego,CA,92102,,1,1,2018,540
555,799000,https://www.zillow.com/homedetails/3047-Governor-Dr-San-Diego-CA-92122/17191218_zpid/,32.8508,-117.219899,3047 Governor Dr,San Diego,CA,92122,,3,2,1962,1296
556,249900,https://www.zillow.com/homedetails/3050-Rue-D-Orleans-324-San-Diego-CA-92110/2077161019_zpid/,32.754519,-117.227675,3050 Rue D Orleans #324,San Diego,CA,92110,,0,1,1969,415
557,599900,https://www.zillow.com/homedetails/3056-Macaulay-St-San-Diego-CA-92106/17061607_zpid/,32.72983,-117.225944,3056 Macaulay St,San Diego,CA,92106,Roseville,2,3,1975,1080
558,520000,https://www.zillow.com/homedetails/3062-46th-St-San-Diego-CA-92105/295357165_zpid/,32.738104,-117.095774,3062 46th St,San Diego,CA,92105,,3,2,1920,1244
559,779000,https://www.zillow.com/homedetails/3062-G-St-San-Diego-CA-92102/2079083468_zpid/,32.712725,-117.128192,3062 G St,San Diego,CA,92102,,2,3,2020,1362
560,699000,https://www.zillow.com/homedetails/3065-Sunset-Canyon-Dr-San-Diego-CA-92117/80275802_zpid/,32.797001,-117.192106,3065 Sunset Canyon Dr,San Diego,CA,92117,,3,4,2008,1418
561,845000,https://www.zillow.com/homedetails/3067-Thorn-St-San-Diego-CA-92104/16975146_zpid/,32.739099,-117.127764,3067 Thorn St,San Diego,CA,92104,,2,2,1948,1221
562,738000,https://www.zillow.com/homedetails/3081-W-Canyon-Ave-San-Diego-CA-92123/16933410_zpid/,32.800716,-117.116549,3081 W Canyon Ave,San Diego,CA,92123,,3,3,1999,1579
563,666000,https://www.zillow.com/homedetails/3087-Thornton-Pl-San-Diego-CA-92105/17013586_zpid/,32.737567,-117.076898,3087 Thornton Pl,San Diego,CA,92105,,4,3,1958,1584
564,425000,https://www.zillow.com/homedetails/3098-Rue-Dorleans-UNIT-210-San-Diego-CA-92110/16949519_zpid/,32.753276,-117.228709,3098 Rue Dorleans UNIT 210,San Diego,CA,92110,Point Loma,1,1,1980,885
565,735000,https://www.zillow.com/homedetails/3106-Hugo-St-San-Diego-CA-92106/61901109_zpid/,32.727068,-117.228877,3106 Hugo St,San Diego,CA,92106,,2,3,2004,1258
566,625000,https://www.zillow.com/homedetails/3110-Chateau-Way-Lemon-Grove-CA-91945/17015546_zpid/,32.738929,-117.049952,3110 Chateau Way,Lemon Grove,CA,91945,,4,3,1957,2087
567,590000,https://www.zillow.com/homedetails/3110-National-Ave-San-Diego-CA-92113/2077662431_zpid/,32.696263,-117.127005,3110 National Ave,San Diego,CA,92113,,5,2,1950,
568,1650000,https://www.zillow.com/homedetails/3115-Talbot-St-San-Diego-CA-92106/17064369_zpid/,32.72035,-117.234455,3115 Talbot St,San Diego,CA,92106,Point Loma,4,3,2003,2340
569,715000,https://www.zillow.com/homedetails/3117-G-St-San-Diego-CA-92102/140449407_zpid/,32.712454,-117.127163,3117 G St,San Diego,CA,92102,,3,3,2010,1846
570,1750000,https://www.zillow.com/homedetails/311-I-Ave-Coronado-CA-92118/52519985_zpid/,32.698332,-117.180558,311 I Ave,Coronado,CA,92118,Coronado,3,3,1981,2306
571,21500000,https://www.zillow.com/homedetails/311-Sea-Ridge-Dr-La-Jolla-CA-92037/16907528_zpid/,32.80789,-117.266988,311 Sea Ridge Dr,La Jolla,CA,92037,,4,6,2020,6884
572,1299000,https://www.zillow.com/homedetails/3128-Canon-St-301-San-Diego-CA-92106/2077840412_zpid/,32.72262,-117.233274,3128 Canon St #301,San Diego,CA,92106,,3,4,2020,1859
573,210000,https://www.zillow.com/homedetails/3129-Calle-Abajo-SPACE-107-San-Diego-CA-92139/111185132_zpid/,32.664883,-117.06582,3129 Calle Abajo SPACE 107,San Diego,CA,92139,,3,2,2007,1344
574,510000,https://www.zillow.com/homedetails/3130-Groton-Way-UNIT-4-San-Diego-CA-92110/16950256_zpid/,32.75238,-117.22097,3130 Groton Way UNIT 4,San Diego,CA,92110,,2,2,1964,1018
575,1349000,https://www.zillow.com/homedetails/3136-Homer-St-San-Diego-CA-92106/16967665_zpid/,32.743068,-117.216121,3136 Homer St,San Diego,CA,92106,,3,3,1925,1910
576,280000,https://www.zillow.com/homedetails/3142-Midway-Dr-UNIT-B204-San-Diego-CA-92110/2078549531_zpid/,32.751077,-117.207658,3142 Midway Dr UNIT B204,San Diego,CA,92110,,1,1,1980,532
577,1725000,https://www.zillow.com/homedetails/3142-Russell-St-San-Diego-CA-92106/17061565_zpid/,32.733418,-117.224401,3142 Russell St,San Diego,CA,92106,,3,3,1990,2770
578,559500,https://www.zillow.com/homedetails/3144-Vista-Ave-Lemon-Grove-CA-91945/17015651_zpid/,32.739576,-117.041985,3144 Vista Ave,Lemon Grove,CA,91945,,3,2,1980,1128
579,975000,https://www.zillow.com/homedetails/3148-Emerson-St-San-Diego-CA-92106/250195213_zpid/,32.725679,-117.231072,3148 Emerson St,San Diego,CA,92106,,2,3,2017,1473
580,879000,https://www.zillow.com/homedetails/3148-Morning-Way-La-Jolla-CA-92037/16835784_zpid/,32.868867,-117.234817,3148 Morning Way,La Jolla,CA,92037,,2,3,1980,1714
581,775000,https://www.zillow.com/homedetails/3153-3155-G-St-San-Diego-CA-92102/2077312201_zpid/,32.712716,-117.136813,3153-3155 G St,San Diego,CA,92102,,5,2,1960,
582,775000,https://www.zillow.com/homedetails/3153-G-St-San-Diego-CA-92102/17084081_zpid/,32.712457,-117.126268,3153 G St,San Diego,CA,92102,,5,2,1960,2049
583,399999,https://www.zillow.com/homedetails/316-Travelodge-Dr-El-Cajon-CA-92020/17025941_zpid/,32.792341,-116.980904,316 Travelodge Dr,El Cajon,CA,92020,,2,3,1979,1392
584,1499000,https://www.zillow.com/homedetails/3172-Lower-Ridge-Rd-San-Diego-CA-92130/16768754_zpid/,32.955261,-117.241221,3172 Lower Ridge Rd,San Diego,CA,92130,,4,4,1985,3071
585,1489500,https://www.zillow.com/homedetails/3175-Wayne-Ln-San-Diego-CA-92117/17199391_zpid/,32.819535,-117.215116,3175 Wayne Ln,San Diego,CA,92117,,4,3,1968,2269
586,595000,https://www.zillow.com/homedetails/3204-Madison-Ave-San-Diego-CA-92116/16947637_zpid/,32.761158,-117.124818,3204 Madison Ave,San Diego,CA,92116,,2,1,1930,828
